report_id,reported_at,resolved_at,issue_type,severity,lat,lon,street_name,channel,estimated_impact_cost,district_hint
MR214154,2024-12-06T10:50:12Z,2024-12-08T11:18:18Z,unsafe crossing,High,37.81281960541223,-122.444178818845,Elm St,app,1133.14,D11
MR214155,2025-07-31T20:15:45Z,2025-08-18T04:24:19Z,broken traffic light,4,37.80416333193878,-122.448709839842,Harbor Ave,web,1779.25,D03
MR214156,2024-12-08T02:45:14Z,2024-12-19T13:38:49Z,pothole near crossing,high,37.80107963156984,-122.462908885611,Maple Dr,app,506.8,D10
MR214157,2024-02-08T08:58:44Z,2024-02-14T12:48:38Z,missing sign,2,37.81832021269832,-122.550111016999,Transit Way,web,339.54,D09
MR214158,2024-01-16T02:59:56Z,,broken traffic light,5,37.68448110535359,-122.401092439985,,Web Form,"~3,018",D03
MR214159,2024-07-05T14:31:24Z,,blocked lane,4,,-122.398249873551,Harbor Ave,app,1371.85,D03
MR214160,2024-13-99,06/12/2025 01:03:00,Missing Sign,Med-Low,37.71467827772603,-122.509284042854,Maple Dr,web,335.06,D01
MR214161,2024-08-14T00:49:22Z,2024-08-27T10:43:53Z,pothole near crossing,2,37.70944250950234,-122.429301664129,Union Blvd,app,501.93,D03
MR214162,2025-03-15T22:12:48Z,,unsafe crossing,5,,-122.420513092669,Union Blvd,web,USD 1050.19,D07
MR214163,"Jul 05, 2024 08:39PM",,obstructed sidewalk,4,37.71800853057785,-122.397188134863,Grant St,app,426.36,D04
MR214164,2025-06-29T09:40:13Z,,sidewalk obstruction,2,37.833033335469274,-122.456712106794,Maple Dr,phone,398.62,D06
MR214165,08/07/2024 11:16:00,12/07/2024 14:47:00,sidewalk obstruction,4,37.75724566457206,-122.349666316031,River Rd,app,335.63,D08
MR214166,11/19/2025 21:17:00,,unsafe crossng,5,37.76591,-122.51148,Grant St,app,1191.69,D05
MR214167,2024-10-13T04:50:32Z,,unsafe crossing,2,37.73162197985037,-122.454816397734,Harbor Ave,app,2401.64,D06
MR214168,2025-10-20T08:08:55Z,2025-11-14T12:43:12Z,BROKEN TRAFFIC LIGHT,4,37.69936,-122.3566,Pine Ave,web,"~1,924",D04
MR214169,2025-07-05T06:43:21Z,2025-07-07T17:45:36Z,pothole near crossing,4,37.804682366917596,-122.516104519905,Broadway,phone,575.53,D09
MR214170,12/28/2024,,unsafe crossing,3,37.76339,-122.373,River Rd,app,1906.84,D08
MR214171,2025-09-05T01:07:36Z,09/18/2025,BLOCKED LANE,4,37.71271,-122.39959,Transit Way,app,1372.47,D04
MR214172,20-10-2025 05:50,17-11-2025 10:46,bus stop damage,3,37.78805685685439,-122.395340611467,Union Blvd,phone,878.01,D04
MR214173,"Oct 13, 2024 07:06AM",,pothole near crossing,3,37.69650299274633,-122.412085686085,Pine Ave,App,321.38,D03
MR214174,2024-09-30T07:03:50Z,,missing sign,2,37.691,-122.3614,Grant St,,153.07,D04
MR214175,2024-12-29T18:12:11Z,2025-01-04T00:42:35Z,pothole near crossing,3,37.70241895596638,-122.482912780712,River Rd,phone,346.4,D02
MR214176,2025-12-25T18:16:48Z,,bus stop damage,3,37.79701284231534,-122.401376101832,River Rd,app,949.99,D11
MR214177,2024-10-17T22:22:46Z,10/19/2024,bus stop damage,1,37.6975,-122.55,Union Blvd,email,695.32,D01
MR214178,2025-03-08T13:53:05Z,,busstop damage,medium low,37.81532147051667,-122.428557656948,,phone,USD 960.24,D11
MR214179,"Aug 30, 2024 03:01AM",2024-09-03T20:07:46Z,sidewalk obstruction,2,37.744140349036776,-122.349666316031,Grant St,phone,422.64,D03
MR214180,"Aug 12, 2025 09:37PM",08/15/2025 07:51:00,,4,37.829088772784736,-122.460648625161,Cedar Rd,app,1359.14,D10
MR214181,03/26/2024 04:29:39,29-03-2024 14:13,blocked lane,3,37.701265528131024,-122.393095259091,Elm St,web,956.32,D12
MR214182,2025-01-06T09:02:43Z,01/11/2025 08:26:17,bus stop damage,3,-122.462650628778,37.74337259613128,Pine Ave,,414 USD,D02
MR214183,2025-08-23T10:21:12Z,2025-08-27T11:41:09Z,sidewalk obstruction,4,37.69206663867963,-122.504171089218,Pine Ave,web,413 USD,D01
MR214184,08/08/2025 02:26:00,"Aug 21, 2025 08:47AM",pothole near crossing,2,37.719287554538035,-122.435553325171,Maple Dr,web,USD 488.08,D03
MR214185,2025-05-10T11:53:12Z,,bus stop damage,1,37.70754,-122.54307,Harbor Ave,web,671.16,D01
MR214186,2024-13-99,,blocked lane,3,37.80273791182097,-122.369981613822,Broadway,web,2517.93,D12
MR214187,2024-03-17T18:00:53Z,2024-03-24T20:40:09Z,Bus Stop Damage,4,37.77787048695143,-122.463868798083,Maple Dr,app,2318.86,D06
MR214188,2024-11-08T01:41:47Z,2024-11-09T18:16:11Z,broken traffic light,4,37.68595,-122.4465,Pine Ave,phone,"~2,148",D03
MR214189,2024-10-14T10:44:54Z,2024-10-21T23:02:51Z,unsafe crossing,5,37.75539132688423,-122.482972384694,Transit Way,web,821 USD,D06
MR214190,11/14/2024 19:45:00,,bus stop damage,3,37.757046982287115,-122.45799822366,Harbor Ave,app,770.06,D06
MR214191,20-12-2025 11:36,,missing sign,3,37.755503720566644,-122.380334448283,Union Blvd,app,301.93,D08
MR214192,2024-11-25T10:00:34Z,12/01/2024,pothole near crossing,3,37.7912688382507,-122.43480429881,Grant St,app,400.21,D11
MR214193,03/22/2025,,pothole near crossing,3,37.743812801234704,-122.514713492587,Grant St,phone,626.42,D05
MR214194,2024-01-15T18:12:55Z,2024-01-22T07:37:57Z,unsafe crossing,5,37.6972,-122.4367,Union Blvd,app,1522.66,D03
MR214195,2024-11-23T13:03:27Z,,sidewalk obstruction,M-L,37.818,-122.3654,Transit Way,phone,530.39,D12
MR214196,05/02/2024 16:40:32,05/07/2024 19:15:13,pothole near crossing,,37.813640967795926,-122.38470876638,Grant St,email,501 USD,D12
MR214197,04/23/2024 22:31:00,2024-05-02T00:09:49Z,broken traffic light,4,37.82181130645449,-122.500818365057,Market St,app,1493.02,
MR214198,2024-09-21T16:10:05Z,,bus stop damage,4,37.813753770610155,-122.376622792496,Hillcrest Ave,app,522.06,D12
MR214199,2024-02-22T06:23:16Z,2024-02-29T11:58:23Z,pothole near crossing,4,37.76737,-122.388251,,phone,445.75,D08
MR214200,2025-01-15T15:32:48Z,,unsafe crossing,3,37.72736238129426,-122.548268921454,Grant St,web,1661.53,D01
MR214201,11/14/2025 00:53:03,,broken traffic light,4,37.81062633130519,-122.369554246524,Market St,email,USD 3176.44,D12
MR214202,2025-01-07T03:55:38Z,,broken traffic light,5,37.81412722322979,-122.523278892456,Union Blvd,web,1678.85,D09
MR214203,2025-05-22T12:33:23Z,14-06-2025 20:33,unsafe crossing,2,37.75326229573865,-122.430742862351,Maple Dr,web,775.18,D07
MR214204,2025-10-23T05:10:11Z,2025-10-25T08:25:50Z,missing sign,3,-122.467696645435,37.80081808073426,Union Blvd,phone,248.21,D10
MR214205,2025-05-07T05:55:49Z,2025-05-14T07:54:56Z,pothole near crossing,,,-122.357176534057,Harbor Ave,phone,681.4,D04
MR214206,"Dec 13, 2024 02:16PM",2024-12-15T20:58:17Z,unsafe xing,,37.81697665963974,-122.515013570979,Cedar Rd,app,~900,D09
MR214207,02/14/2024,,pothole near crossing,4,37.70227050149695,-122.501453807986,Harbor Ave,app,438.5,
MR214208,12/31/2024 01:51:00,2025-01-01T03:23:23Z,sidewalk obstruction,5,37.81353245343055,-122.483496051051,Cedar Rd,app,250.8,D10
MR214209,2025-12-24T04:48:37Z,,bus stop damage,5,,-122.533566076592,Broadway,app,USD 1386.24,
MR214210,2024-08-18T13:32:15Z,2024-08-31T13:07:00Z,damaged bus stop,3,37.6952131487647,-122.522789966055,Market St,app,1013.82,D01
MR214211,06/28/2025,05/07/2025 00:20:00,unsafe crossing,2,37.67997263084411,-122.40935531268,Transit Way,web,840.98,D03
MR214212,12/23/2024 23:52:00,,unsafe crossing,3,,-122.349141722007,Grant St,email,767.8,D12
MR214213,2024-01-02T20:34:33Z,01/26/2024,unsafe crossing,3,37.814627809848915,,Broadway,phone,1324.04,D10
MR214214,2025-09-05T21:32:36Z,2025-09-15T16:20:17Z,blocked lane,5,37.74425998192025,-122.37913999889,Maple Dr,phone,2035.12,D08
MR214215,08/18/2025,08/26/2025,sidewalk obstruction,3,37.709438298778004,-122.530944031407,Elm St,web,277.72,D01
MR214216,01/15/2025,2025-02-08T16:41:14Z,unsafe crossing,5,37.71093,-122.48393,Pine Ave,app,2464.57,D02
MR214217,2024-04-14T21:07:36Z,,broken traffic light,3,37.77111170259165,-122.441730484389,Cedar Rd,app,1842.59,D07
MR214218,06/14/2025 15:21:47,06/18/2025 09:42:00,sidewalk obstruction,2,37.765019220366106,,Cedar Rd,app,350.71,D05
MR214219,12/03/2024 11:25:16,2024-12-06T09:00:15Z,bus stop damage,5,37.70724984808907,-122.363259181818,Maple Dr,email,788.66,
MR214220,2025-06-22T12:03:49Z,,blocked lane,3,37.80891,-122.400865,Pine Ave,web,1171.94,D12
MR214221,2025-07-02T11:24:19Z,2025-07-09T01:43:46Z,missing sign,Critical,-122.525045152593,37.702855397976144,Transit Way,app,490.17,D08
MR214222,2024-09-18T15:29:21Z,2024-09-28T23:21:25Z,unsafe crossing,1,37.758465,-122.547,Pine Ave,app,895.78,D05
MR214223,"Oct 25, 2024 06:00AM",2024-10-28T08:06:21Z,unsafe crossing,High,37.79532093987551,-122.527808712583,,web,1797.26,
MR214224,10/26/2024 00:35:36,2024-11-12T09:41:44Z,missing sign,3,37.70408847945945,-122.399589168779,Union Blvd,web,524.22,D04
MR214225,2024-02-17T21:10:45Z,2024-02-21T06:50:13Z,,4,37.76035237778793,-122.549368811859,Grant St,app,1214.65,D05
MR214226,2024-12-26T13:18:06Z,2025-01-05T07:49:37Z,missing sign,1,37.704,-122.412,Pine Ave,web,228.79,D03
MR214227,10/24/2024,"Nov 03, 2024 04:57AM",broken traffic light,5,37.6940889260181,-122.54996948638,Transit Way,phone,1196.8,D01
MR214228,01/03/2024 19:54:00,2024-01-06T19:39:58Z,unsafe crossing,1,37.71369568708838,-122.348964442743,Pine Ave,phone,805.53,D04
MR214229,"Jan 05, 2025 04:44PM",2025-01-16T19:44:38Z,unsafe crossing,3,37.74296931300603,-122.408950433742,Hillcrest Ave,mobile app,1073.8,D07
MR214230,02/26/2025,,UNSAFE CROSSING,1,37.72981627801885,-122.464265130301,Grant St,web,890.66,D06
MR214231,2025-10-30T05:09:30Z,11/02/2025 07:12:00,pothole near crossing,2,37.807038598138135,-122.516753929958,Pine Ave,phone,735.27,D09
MR214232,10/05/2024 15:06:40,07/10/2024 18:13:00,pothole near crossing,3,37.681,-122.399589168779,Market St,phone,618.76,D04
MR214233,2025-10-29T14:05:40Z,,obstructed sidewalk,3,37.81681271901462,-122.374164261462,River Rd,phone,422.65,D12
MR214234,2025-05-17T23:08:24Z,2025-05-21T20:53:54Z,BLOCKED LANE,2,37.81422824135728,,Hillcrest Ave,phone,881.05,D10
MR214235,2025-11-25T12:17:48Z,2025-12-02T18:26:50Z,bus stop damage,5,37.707412443820935,-122.478733856131,Broadway,phone,869.9,
MR214236,09/27/2025,2025-10-10T13:14:20Z,busstop damage,3,37.70823347628356,-122.371835892987,Market St,app,1194,D04
MR214237,2025-11-02T08:08:26Z,2025-11-08T03:14:48Z,pot hole near crossing,med,37.81221234944495,-122.364469926947,Hillcrest Ave,App,498.54,D12
MR214238,2025-06-01T21:23:30Z,"Jun 05, 2025 09:56PM",pothole near crossing,,37.823752,-122.400865,Hillcrest Ave,phone,341.78,D12
MR214239,2025-06-30T05:39:22Z,2025-07-15T00:52:46Z,unsafe crossing,3,37.81155715121575,-122.447926500598,Market St,web,1423.15,D11
MR214240,2024-08-17T03:45:59Z,2024-08-26T13:36:09Z,pothole near crossing,1,37.76732751355016,-122.383244291893,Union Blvd,email,405.79,D08
MR214241,2024-04-07T09:06:51Z,"Apr 29, 2024 08:05AM",blocked lane,4,37.770094361404226,-122.479102088245,Elm St,app,2908.98,D06
MR214242,2024-08-07T10:29:48Z,2024-08-26T07:17:57Z,unsafe crossing,,37.81569806253633,-122.413093208726,Elm St,phone,~870,D11
MR214243,2025-05-22T02:32:52Z,,sidewalk obstruction,4,37.70245906776173,-122.476452465958,Grant St,app,~514,D02
MR214244,2024-04-02T02:15:00Z,,broken traffic light,4,37.77625372601045,-122.460423569914,Broadway,web,"4,398 USD",D06
MR214245,2024-01-07T15:45:48Z,2024-01-12T18:52:37Z,pot hole near crossing,,37.791205,-122.4505,Pine Ave,app,443.36,D10
MR214246,2025-04-25T09:31:48Z,2025-05-12T11:59:12Z,broken traffic light,Critical,37.761739,-122.531,Elm St,app,1777.3,D05
MR214247,"Aug 18, 2024 09:34PM",2024-08-28T08:34:58Z,sidewalk obstruction,5,37.702282615112985,-122.536824618001,Market St,phone,732.04,D01
MR214248,02/13/2024 15:16:37,2024-02-17T05:04:10Z,unsafe crossing,2,37.822266188046214,-122.471298732601,Transit Way,,2113.02,D10
MR214249,2025-03-16T16:07:14Z,,sidewalk obstruction,2,37.76289356575199,-122.389226864124,Elm St,,USD 200.03,D08
MR214250,12/30/2024,"Jan 06, 2025 10:18PM",pothole near crossing,1,37.77628938966628,-122.522010670516,Broadway,app,323.37,D05
MR214251,07/04/2024 00:38:00,"Apr 26, 2024 12:59PM",bus stop damage,3,37.762738889818486,-122.424614635146,Elm St,app,900.11,D07
MR214252,2024-01-20T07:47:39Z,2024-01-25T13:50:11Z,blocked lane,5,37.76727705955049,-122.469498976756,Grant St,mobile app,1754.01,D08
MR214253,2025-06-27T06:09:07Z,2025-06-29T17:39:04Z,pothole near crossing,4,37.71321621594139,-122.513659674312,,phone,1196.96,D01
MR214254,"Aug 13, 2024 06:47PM",2024-08-18T04:45:43Z,broken traffic light,5,37.76702735969412,-122.424142162236,River Rd,app,2950.9,D07
MR214255,08/09/2024 15:58:00,2024-09-20T07:41:42Z,blocked lane,High,,-122.390985,Elm St,app,1274.45,D08
MR214256,2024-01-22T00:29:50Z,2024-02-01T11:40:23Z,pothole near crossing,4,37.71516253531103,-122.380009586373,Union Blvd,email,583.68,D04
MR214257,2025-01-08T11:29:48Z,,pothole near crossing,3,37.790821,,Cedar Rd,,USD 693.85,D09
MR214258,"Oct 06, 2024 06:43AM",13-10-2024 03:32,bus stop damage,4,37.79073556813511,-122.386731550148,Elm St,web,722.12,D12
MR214259,2025-01-29T19:17:12Z,02/03/2025,missing sign,3,37.74870584093036,-122.505711772877,Elm St,Web Form,542.12,D05
MR214260,01/29/2024,,broken traffic light,,,-122.416416573077,Harbor Ave,app,1372.2,
MR214261,03/01/2024 07:32:04,2024-03-03T16:37:59Z,pot hole near crossing,Low,37.718730465443464,-122.446481563017,River Rd,app,369.2,D03
MR214262,2024-01-24T19:43:49Z,,unsafe crossing,,37.77226288991315,-122.526707436815,River Rd,app,2022.77,D05
MR214263,2024-06-17T05:42:20Z,"Jun 20, 2024 03:44AM",pothole near crossing,1,37.70244770394979,-122.539211412599,,app,382.85,D01
MR214264,09/18/2024,,blocked lane,4,37.77720891005452,-122.518556244821,Transit Way,web,1296.89,D05
MR214265,2025-03-25T05:24:29Z,,broken traffic light,3,37.79120491602578,,Pine Ave,mobile app,1050.71,D06
MR214266,05/30/2025 03:29:08,,unsafe crossing,5,37.83838921322875,-122.412916186201,Hillcrest Ave,web,1351.58,D11
MR214267,2024-08-31T09:30:09Z,2024-09-06T07:10:45Z,broken traffic light,5,37.8264802516746,-122.450535296819,Broadway,phone,2000.26,D10
MR214268,21-10-2024 19:06,2024-10-23T21:15:31Z,unsafe crossing,5,37.826974514303316,-122.433321598755,Maple Dr,,1704.21,D11
MR214269,2024-05-02T11:10:48Z,2024-05-15T19:47:15Z,missing sign,3,37.70118736201113,-122.49169209306,Transit Way,app,USD 271.27,D08
MR214270,2024-02-29T10:45:54Z,03/04/2024,blocked lane,3,37.81318207728957,-122.523245811541,Market St,app,1556.74,D09
MR214271,2025-12-21T21:33:44Z,2025-12-23T09:27:00Z,blocked lane,3,37.746704216971615,-122.388178082462,Broadway,app,1196.38,D08
MR214272,11/01/2024 23:15:00,2024-01-17T11:15:32Z,pothole near crossing,3,37.767638,-122.50029,Maple Dr,web,525.24,D05
MR214273,2025-07-09T06:59:18Z,2025-07-16T18:42:08Z,blocked lane,5,37.70434794999622,-122.383252139831,Transit Way,web,2910.5,D04
MR214274,2025-06-14T17:50:37Z,,pothole near crossing,3,37.70371525347817,-122.386748645875,Elm St,email ,570.41,D04
MR214275,"Nov 28, 2025 09:51PM","Dec 11, 2025 09:16PM",blocked lane,4,37.73882993655811,-122.474479091825,Elm St,phone,1554.76,D06
MR214276,05/09/2025 09:15:54,05/20/2025,broken traffic light,2,37.8064819280648,-122.455087323511,Maple Dr,phone,1530.69,D10
MR214277,2024-03-24T06:50:58Z,03/27/2024,missing sign,3,37.759850597626155,-122.355747026989,Broadway,email,269.12,D08
MR214278,2024-06-15T03:00:34Z,2024-06-18T13:00:51Z,sidewalk obstruction,2,37.70572560939364,-122.387497177746,Pine Ave,app,261.42,D12
MR214279,28-02-2024 14:29,2024-03-05T14:02:26Z,broken traffic light,VERY HIGH,37.8382,-122.519,Cedar Rd,app,1796.34,D09
MR214280,0000-00-00,01/28/2024 01:41:00,pot hole near crossing,1,37.815060395669484,,Transit Way,app,393.66,D09
MR214281,2024-10-15T21:41:58Z,10/26/2024 01:57:00,blocked lane,4,-122.527145648476,37.76756703165197,Transit Way, call center ,1604.09,D05
MR214282,"Oct 03, 2025 05:32PM",2025-11-07T09:56:49Z,bus stop damage,3,37.805998575882406,-122.440613604981,River Rd,web,USD 1169.00,D11
MR214283,"Feb 01, 2025 04:22AM",2025-02-04T18:09:01Z,unsafe crossing,med,38.48982392384087,-121.398641243973,Pine Ave,mobile app,1521.99,D04
MR214284,"Oct 18, 2024 10:29AM",2024-10-19T02:15:18Z,missing sign,5,37.71826287425328,-122.381979517549,Maple Dr,app,497.32,D04
MR214285,11/01/2025 14:38:44,2025-11-10T19:46:31Z,blocked lane,,37.80632313199611,-122.447263345317,Union Blvd,web,894.23,D11
MR214286,2024-12-31T14:04:52Z,2025-01-04T06:18:23Z,pothole near crossing,3,38.32677587979257,-121.41643837973,Hillcrest Ave,app,1093.19,D01
MR214287,"Nov 23, 2024 12:34AM",11/30/2024 01:30:32,blocked lane,2,37.81207581186558,-122.397319578365,Union Blvd,app,1593.96,D12
MR214288,2024-02-01T13:59:34Z,,unsafe crossing,2,37.823846134888896,-122.379081737226,Grant St,email,799.83,D12
MR214289,2025-04-13T19:58:49Z,2025-04-16T22:19:52Z,sidewalk obstruction,4,37.72321142764486,-122.54996948638,Grant St,app,437.05,D01
MR214290,03/20/2025 14:43:00,,missng sign,1,37.69747935841941,-122.428366203835,Hillcrest Ave,web,207.15,D03
MR214291,21-07-2025 02:34,,pothole near crossing,3,37.75280611032832,,Harbor Ave,App,274.77,D07
MR214292,06/27/2025 07:21:00,"Jul 14, 2025 07:03AM",unsafe crossing,2,37.714,-122.37718,Maple Dr,app,1473.02,D04
MR214293,2025-06-04T17:33:39Z,"Jun 09, 2025 08:16AM",br0ken traffic light,1,37.7027241635377,-122.413002877828,Hillcrest Ave,,"1,780 USD",D03
MR214294,05/16/2024 13:50:00,2024-05-27T04:22:32Z,blocked lane,3,37.71715183827766,-122.39321100628,Harbor Ave,phone,1451.41,D04
MR214295,13-04-2025 22:59,04/18/2025,sidewalk obstruction,1,37.77042717715164,-122.427026745802,Transit Way,email ,336.6,D07
MR214296,07/12/2025 03:07:00,"Jul 15, 2025 01:52AM",bus stop damage,3,37.80278806473195,-122.528170204097,Grant St,app,611.1,D09
MR214297,03/11/2024,,pothole near crossing,3,37.7142,-122.501,Maple Dr,app,502 USD,D02
MR214298,05/02/2024 16:04:00,2024-02-23T18:10:27Z,bus stop damage,3,37.8131726610146,-122.426442447389,Maple Dr,app,1558.91,D11
MR214299,2025-11-24T18:23:46Z,12/05/2025 12:32:49,pothole near crossing,3,37.707,-122.41172,Market St,web,406.39,
MR214300,2024-12-14T22:25:39Z,"Jan 01, 2025 09:37AM",blocked lane,4,37.834073225178585,-122.549447889973,,phone,764.09,D09
MR214301,01/22/2025 08:43:00,,sidewalk obstruction,5,37.738412518350536,-122.489441872482,Broadway,phone,415.35,D06
MR214302,2025-02-05T21:49:23Z,2025-02-15T05:21:31Z,unsafe crossing,4,37.75403329032819,-122.453359508092,Elm St,PHONE,1627.13,D06
MR214303,2024-12-20T17:54:45Z,2024-12-28T16:15:15Z,bus stop damage,3,37.704869324091405,-122.417337986213,Grant St,Web Form,808.29,D03
MR214304,2025-07-05T04:42:20Z,2025-07-14T10:01:58Z,broken traffic light,5,37.821343839230344,-122.366362322882,Union Blvd,app,3717.01,D12
MR214305,2025-02-15T08:58:32Z,"Feb 18, 2025 07:32PM",Blocked Lane,2,37.73728374735478,-122.434023934373,Broadway,email ,1413.31,D07
MR214306,01/25/2025,,broken traffic light, H ,-122.542873642347,37.814976265807346,Cedar Rd,web,2097.49,D09
MR214307,2025-11-20T14:09:04Z,12/01/2025 15:31:00,blocked lane,VERY HIGH,37.70091,-122.379,Transit Way,PHONE,2523.68,D04
MR214308,2024-08-18T19:09:46Z,2024-09-17T07:14:20Z,bus stop damage,2,37.792692043958176,-122.43173028271,River Rd,app,662.16,D11
MR214309,2025-09-19T07:01:47Z,09/23/2025,broken traffic light,5,37.811623318296505,-122.431340873219,Hillcrest Ave,phone,1076.28,D11
MR214310,"Aug 15, 2024 10:49PM",,blocked lane,3,37.75692906505881,-122.360839913868,Transit Way,,1493.35,D08
MR214311,2025-05-10T01:17:37Z,2025-05-20T21:59:20Z,broken traffic light,4,37.69855092940122,-122.431863498711,Union Blvd,Web Form,2146.2,
MR214312,2024-02-13T16:44:21Z,2024-02-16T10:16:00Z,pothole near crossing,2,37.76766648054691,-122.489958949035,Pine Ave,mobile app,USD 469.64,D06
MR214313,23-10-2024 06:54,10/27/2024 13:32:00,SIDEWALK OBSTRUCTION,5,37.818562443040314,-122.494214611895,Hillcrest Ave,app,907.82,D10
MR214314,22-02-2024 10:47,2024-02-24T12:27:08Z,pothole near crossing,3,37.691213342821655,-122.414137032738,Broadway,app,356.21,D03
MR214315,09/14/2025 01:55:21,,broken traffic light,5,37.707989571181855,-122.440532691598,Transit Way,app,3713.86,D03
MR214316,02/24/2024 20:07:28,,broken traffic light,3,37.69399848743097,-122.433202213129,Hillcrest Ave,app,1829.22,D03
MR214317,08/05/2025,08/14/2025 01:06:00,pothole near crossing,4,37.79910759330309,,Pine Ave,app,333.3,D09
MR214318,10/20/2024 04:39:08,,bus stop damage,medium low,37.75631565630164,-122.438584403447,Union Blvd,app,1060.4,D07
MR214319,02/25/2024 05:03:34,2024-03-07T19:31:05Z,bus stop damage,2,37.708107008498466,-122.497245912909,Transit Way,phone,898.94,D02
MR214320,2025-02-27T04:18:53Z,,bus stop damage,4,37.713,-122.41733,Grant St,phone,1285.91,D03
MR214321,"Sep 16, 2024 09:34AM",,unsafe crossing,,37.751937588666216,-122.512400944462,Pine Ave,app,USD 1238.13,D05
MR214322,2024-11-13T16:50:22Z,,unsafe crossing,4,37.712,-122.364,Pine Ave,app,1350.15,D04
MR214323,09/03/2024 11:09:00,03/11/2024 20:09:46,Pothole Near Crossing,4,37.802,-122.511269,Market St,app,710.51,D09
MR214324,07/20/2024 00:04:00,07/23/2024 15:50:19,unsafe crossing,Low,37.698565503225744,,River Rd,web,464.04,D04
MR214325,2025-01-16T21:53:28Z,2025-02-01T15:33:50Z,pothole near crossing,Critical,37.76277009071434,-122.543806546325,,app,642 USD,D07
MR214326,2024-11-15T02:07:32Z,11/16/2024 13:47:59,unsafe crossing,3,37.69427,-122.42935,Hillcrest Ave,app,1622.2,D03
